,original_cell_type,coarse_cell_type,z87,z91,z117,z104,z80,z88,z123,z3,z23,z58,z97,z21,z57,z18,z48,z85,z112,z29,z72,z90,z8,z79,z69,z109,z7,z76,z52,z9,z43,z27,z111,z17,z4,z6,z93,z74,z37,z70,z100,z119,z107,z11,z25,z20,z35,z63,z38,z127,z84,z102,z24,z83,z65,z99,z68,z101,z98,z106,z50,z0,z120,z92,z40,z105,z51,z75,z62,z42,z66,z73,z122,z15,z115,z31,z2,z89,z54,z113,z44,z121,z81,z46,z28,z33,z124,z5,z36,z14,z12,z59,z49,z94,z116,z56,z13,z41,z45,z16,z114,z10,z95,z19,z30,z71,z82,z110,z22,z77,z60,z64,z1,z26,z67,z32,z103,z108,z86,z34,z53,z125,z47,z55,z61,z96,z39,z118,z126,z78
k5_cluster_3,lymphoid lineage restricted progenitor cell,k5_cluster_3,-0.5757637,-2.2112927,-2.4523454,-3.8366437,-1.2006674,-0.28037834,-1.7898822,-2.0178795,-2.3896012,-2.453116,-1.676765,-2.2036061,-2.2894363,-1.3731894,0.11741543,-2.1020021,-2.7395802,-1.866509,-1.967207,-1.0079088,-0.463439,1.324348,-0.69513273,-2.492033,-0.37339878,-0.63149595,-0.7808809,-1.1074996,0.96728134,-0.9582982,-0.7396426,-2.046918,-0.785501,-0.8530197,-1.6782537,-0.7373271,-2.207851,0.33760166,-1.2482238,-2.0450318,0.43430662,0.7285199,0.3534727,2.4140062,1.1024299,-1.9539151,-0.4625969,-0.3700652,1.185267,0.17675114,-1.7986336,-1.5361919,-1.1098633,0.41896534,-1.6041656,0.44052935,0.26741028,-0.48093605,-0.6268983,-0.35418558,0.19968319,-1.6903095,-0.4916277,0.025054932,-0.31044483,0.30383396,-1.4935427,-0.8387008,-1.4071393,-0.5930958,-0.8597474,-1.6166959,-2.4382868,-0.81132746,-0.39807463,-2.5954084,-0.5680299,-0.04417944,-0.61087036,-0.9702673,-0.017298222,-1.109448,-0.3457384,2.336512,1.5696797,0.9857874,1.7495117,1.4040122,-0.090902805,-1.5990775,0.43344688,1.0445528,-0.55280304,-1.4779716,-1.001812,-0.14086199,-0.4568982,-0.10186529,-1.5074215,-0.60908127,-0.5549607,-0.07654333,1.1598682,0.68316364,-0.19096708,2.1920753,-0.73189735,0.101213455,0.9180021,-0.33771658,-0.68827343,1.6310349,0.3808756,-0.31077766,0.83771133,-0.46834183,0.547894,1.6796393,0.6918812,-0.19864845,0.12739515,-1.290215,0.23347807,-0.3360753,0.44184446,0.85427475,-1.1181059,1.5253568
k5_cluster_3,mast cell,k5_cluster_3,-1.9128027,-1.3966708,-0.7343569,-2.1429706,-1.9577274,0.060341835,-1.7146387,-2.0317307,-0.7784338,-1.9922657,-0.7855902,-1.7056799,1.0811858,-0.9705391,-0.75835896,-1.4525952,-1.9573627,-1.7246933,-3.7295928,-1.596972,0.8274021,1.0161376,-0.19459105,-1.3990932,0.64218616,0.85957,0.034116745,-0.96099854,0.28358507,-0.2580619,-0.38398838,-1.1352749,-0.916307,-0.032219887,-0.4280691,-1.0476394,-1.3731332,-0.24763727,-0.74878454,-0.22957897,0.54928684,-0.40983152,0.27471352,0.05781889,-0.62307644,-0.21978188,-0.51550007,0.23931694,1.4392715,0.6426897,0.09182453,0.662663,-0.6645169,0.16165161,-0.23954344,0.77943945,0.0021586418,0.3891554,-0.44132042,-0.19924355,0.14412355,-0.45467997,0.80263567,1.480885,-0.53055143,0.71658707,0.52522373,0.5595479,-0.557786,0.31235552,-0.8731065,-0.20916843,-0.3430214,-0.8337369,-1.0279655,0.24005508,0.65575933,-0.7661352,0.13994408,-0.50353765,-0.7108636,0.34761763,-0.32025814,0.5338454,-0.108341694,2.3562965,2.0089774,1.7756195,0.17308187,1.1911702,1.9112144,0.1658802,0.03935051,-0.906446,-0.2992711,0.95643044,-0.50141907,-0.17181063,-0.2381835,0.65485,-0.3573265,0.4819317,0.003229618,-0.012760162,0.038288116,-0.19588327,0.39072657,1.3961654,1.3497925,0.020550251,-0.3541975,-0.0059776306,0.06629372,-0.21655369,0.9084711,0.82835484,1.7220216,0.5657449,0.8251586,0.2121768,0.53425264,-0.49301386,0.7219796,0.32008982,0.18611622,0.40897417,0.92237854,0.8691473
k5_cluster_3,granulocyte,k5_cluster_3,-2.3083382,-1.6924434,-2.2946267,-2.1681352,-0.37864494,-1.9446869,-3.0056772,-2.4278893,-4.142851,-2.864493,-1.0427418,-1.9647522,-5.512503,-2.2618365,-0.92612267,-2.3522778,-2.1338587,-2.9564567,-2.5717864,-1.4654589,-0.5641022,-0.6374121,-0.3127966,-4.4883804,-2.2239566,0.2907157,-1.0277834,-1.3071327,-0.5038371,-0.4759345,-0.59769726,-1.9227018,-1.0623899,0.08500242,-1.540205,-0.75597477,-2.025918,-1.41992,-2.3945193,-2.4920151,-0.6472254,1.031012,-0.839334,0.07548094,-1.5619888,0.8741913,-0.6049495,-0.24379063,0.37648726,-0.37792492,-1.011157,0.29834795,-1.1370282,0.49908066,-1.0276084,-0.25599146,-1.8763494,-0.5623374,-1.3836231,-0.15710306,-2.0919828,-1.1417227,-0.8294363,0.034287453,-1.3705268,-1.4305964,-0.8300524,-0.24610949,-1.8891859,-0.7363701,-0.7386651,-2.1206675,-0.6452279,-3.5522454,-1.6384678,-1.3983965,-1.333396,-1.3259506,-1.7624626,-0.93714714,-1.2923136,0.7222452,-0.93451595,-1.731967,-1.4174685,1.1145597,0.96391344,0.8283305,1.5279126,-0.069471836,0.22329712,-0.7205429,-0.20567846,0.39371538,1.2713437,-1.4454474,-0.21499062,-1.1752386,-0.6778197,-0.010173321,-1.5264816,-1.7148232,-0.08437252,-1.4180827,-0.5906081,0.16239786,-0.76135874,-0.08616018,-1.0270963,-1.9783611,0.47886372,-0.47976685,-0.8480587,-1.5727754,0.011895657,-0.033816338,1.9913025,0.69898844,0.6997266,0.33283377,0.28747654,0.18744087,2.0814652,-0.2296009,0.53618336,0.9516387,0.42620993,-0.141294
k5_cluster_3,promonocyte,k5_cluster_3,-2.6918378,-2.133761,-3.0675921,-2.4620857,-1.82584,-2.7223153,-0.44353008,-1.3344226,-2.6614695,-2.8142085,-0.41873884,-2.821536,-1.366755,-1.6168408,-0.23717594,-2.6077614,-3.6469283,-0.67032003,-1.7186685,-2.682365,-2.4525414,0.9937258,0.7843704,-0.2959423,-1.7967987,0.69042826,-0.84504366,-1.0774198,0.20942068,-0.96301365,-0.5957637,-1.902216,-0.41466522,-0.5522318,-0.23616219,0.24858809,-2.9560323,0.116847515,-1.3451648,1.2770162,1.6809311,0.0022654533,-0.8366885,-0.4049878,-1.0706415,0.8057904,-0.81818295,0.08637476,0.2941804,1.2078543,-1.2751961,-1.2022557,-0.10486317,1.4355512,0.6529331,-0.69214916,-1.651948,-0.6515598,-0.4765706,0.08114481,-0.57838154,0.09366703,1.1330352,0.76549006,-0.75842714,-0.8191767,-0.12391806,0.7387614,-1.3884683,-1.0446763,-0.14558172,-1.3603535,-1.0422997,-3.1240146,1.4080796,-1.1497488,0.78731203,-1.0585117,-1.9776206,0.50994205,0.36694717,1.0442591,-0.49590158,0.41871834,2.3092813,1.2439613,0.97726583,0.55182314,2.2544818,1.9380231,0.6688943,-0.17540693,2.327869,0.35743237,1.15695,1.9125061,0.7993808,1.7874622,1.3468432,0.35779047,-0.244102,-0.64214754,-0.15874863,-1.083672,0.55252075,-0.65871763,0.8802204,0.24872208,0.54818535,1.2977576,0.9695716,0.77968454,0.41710663,-0.4545064,-0.2668724,1.690372,2.5443068,1.2230964,0.7571559,2.5847888,0.15682554,1.6243091,2.7234015,1.4422064,0.62556887,1.5495563,-0.7475834,0.34416914
k5_cluster_3,caudal ganglionic eminence derived GABAergic cortical interneuron,k5_cluster_3,-0.18548203,-1.8684978,-0.7317934,-0.9928694,-1.2506499,-2.7715569,-0.95268106,-2.0457215,-1.8790016,-0.1987257,-1.6604042,-0.26580906,1.098865,-0.5284138,1.1762505,-1.5378385,-1.0915956,0.18813324,1.0183678,1.1997023,-2.191451,-0.82224274,-0.8835683,-1.6785531,-0.90608406,0.052120686,-1.222189,0.79512215,-1.0732522,-1.039763,-0.7067814,-1.4746733,0.9270096,-0.95738935,-1.2587166,-1.056705,1.0036836,-0.7626829,0.52905893,0.32849693,1.6484976,0.5425463,2.98599,1.5264549,1.6214266,1.5506935,1.6473207,1.8191261,0.968524,0.3473978,0.96523476,-0.6350107,-0.17180204,0.07578039,-0.21109438,0.3698554,1.2611055,-0.19789505,-0.46998024,2.0839014,-0.37360954,0.1892333,0.43265295,-0.39697886,0.2801652,0.561512,-1.0089111,1.1786971,0.83690405,0.22525978,0.13904619,0.510767,-2.0700006,-0.12393284,1.1438632,0.7544527,-0.05973339,-0.54539824,0.7928891,0.7977295,-0.7804718,1.7604418,-0.598248,3.5187707,1.2281432,4.091374,1.487596,2.2110553,2.2834458,1.7111626,2.6726031,2.0574288,-0.09220648,-0.9308524,-0.6812248,-0.89641,-0.55348253,0.8182292,0.8953695,0.53698874,-0.13329554,0.21878529,0.41107273,1.4119081,1.4230566,0.28688335,1.5751619,-0.34465933,-0.53495884,1.3355203,1.9936519,2.1142282,0.9550834,2.3229718,1.8349977,3.1013546,-0.264709,0.7578068,1.3150411,0.33013868,0.23040247,2.4167867,1.2723069,0.3600583,1.5041394,0.9600105,-0.0032835007,1.5137377
k5_cluster_3,ependymal cell,k5_cluster_3,-1.9867268,-0.8081565,-0.7579956,-1.7764192,-0.50157833,-1.7599554,-2.4606276,-1.4840264,-2.2250385,-2.6722937,-1.7768149,-3.0385642,-0.036171913,-0.26982212,-1.0800195,-0.12032318,-1.5166044,-1.8005028,-1.612556,-1.5935311,0.41936016,-0.97514915,-2.190394,-1.527534,-0.60834503,-0.21353197,-0.83705187,-1.8432264,1.0008154,0.85858965,-1.1091986,1.2099433,1.1273985,-1.3374557,-0.39493608,0.11700106,-1.5528226,0.79526424,0.33339167,-0.18447065,2.0544548,0.953742,0.13965559,-0.98734474,-0.86377954,0.48032475,-0.701468,2.287428,0.46660566,0.4400463,0.04995823,-0.66740036,0.32326698,0.77371264,0.23571539,1.2398591,-0.54757833,0.057053566,1.2001863,-0.6889882,1.2967625,-0.26752043,-0.61797667,-0.5548096,-0.104957104,-0.48360825,-0.2953863,-0.53573465,0.05733204,-1.4665008,1.1443262,-0.022417068,0.5540738,-0.67200375,-0.42798376,0.14095163,1.3941922,0.09676647,1.5383468,-0.9315915,0.40712595,-1.2006173,1.916338,2.9401479,1.8359194,3.8411317,1.352613,1.1693168,1.299778,2.3702855,0.25540495,1.0156264,2.5189404,0.06823301,-0.17943907,-0.56329584,1.7367802,0.038472652,-0.6237459,-0.7770481,0.7883215,-0.009281635,-0.23116493,0.82190084,0.72978973,1.950973,0.37135792,0.73009586,1.3684297,-0.6545925,0.13648319,1.184845,0.73362637,0.23364449,-0.2642455,1.3338466,2.6902456,2.007793,2.5785694,0.40715218,1.4737377,2.3048654,2.2584023,2.1668692,0.54895496,2.02379,-0.0039100647,0.8191004
k5_cluster_3,sst GABAergic cortical interneuron,k5_cluster_3,-1.0766997,-0.904057,-1.5990758,-0.5829487,0.38450813,-1.6928778,-2.3559318,-0.41735458,-1.9909043,0.6188135,-1.0377102,0.30887127,0.68227243,-0.34732914,0.16096687,-0.8675146,-0.29768753,0.39856243,-0.025504112,-1.1718397,-1.1068406,-0.31985092,0.8591137,-1.0418549,0.65227413,-0.27819586,-0.20500708,-0.77041435,-0.0260458,1.4433284,-0.13847256,-1.3067012,1.600111,0.4967594,-0.5488677,0.44040728,-0.68399096,-0.82150507,-1.2185626,0.29566383,0.4660859,-0.5168929,-0.36497736,0.8177428,-0.31619406,1.7307863,0.71601677,1.1464953,0.0822773,-0.40592957,-0.2623086,-0.21316051,0.47490597,0.6224241,0.47218943,1.0918403,0.6120167,0.07601118,0.5739331,1.2143807,0.9240589,-0.23289108,-1.0355463,-0.23929167,0.64618635,0.23672247,-0.45921755,1.468286,-0.07400322,-0.18016195,0.7052884,1.7520137,1.0385036,0.96987295,1.3131452,1.3141794,0.710835,-0.23916101,0.55738354,0.11288309,0.59575605,-0.7450819,0.9691334,1.826366,2.0782976,2.7780018,1.5943093,1.8222895,3.1152263,1.8070312,2.4159007,0.9711809,1.5485387,1.8387852,0.66368484,0.8738842,1.4387865,0.55479765,1.0421934,-0.1262083,0.28288937,0.5039072,2.471859,1.9198475,0.10692024,1.7440729,0.17897129,1.7146454,0.9680314,0.71310616,-0.13769531,2.4284325,1.3740702,2.3404002,2.045919,2.2445335,1.5056648,2.2219548,1.2572365,1.9948497,1.4929967,1.7904005,0.6921954,0.68020535,1.7382178,1.8022933,0.40343618,1.1321778
k5_cluster_3,B cell,k5_cluster_3,-2.0379257,-0.9455199,-0.36017656,-1.4030952,-0.9955659,-1.2677097,-1.7126493,-1.7777591,-0.7163987,-0.8660908,-0.16752768,-0.79050684,0.5917883,-0.04243231,-1.4142761,-1.237802,-1.6305637,0.087947845,-0.6138387,-1.147759,-1.6475325,-0.43368626,-0.42907524,-0.49625063,-0.7040911,-0.032419205,-0.2186389,-0.9135728,-0.48307943,-0.6029544,-2.7577558,0.69463587,0.7285576,0.14392948,-0.54866505,0.051704884,1.2204852,-1.4828882,-0.5247278,0.16208744,0.73882484,0.24508,-0.011469841,-0.12969446,0.69525766,0.971961,1.49506,0.1413064,0.4912548,-1.5868192,1.5267749,-0.3734169,0.7234659,1.3864064,0.92443705,0.749207,-0.23024178,-1.5827427,0.3388853,1.1434059,1.1807566,0.57912636,-0.9924674,1.1574235,-0.14890718,0.673851,0.8999758,1.1180348,0.865253,0.75909185,1.1137686,0.1805644,0.443779,1.3426018,0.7556472,-0.20998001,0.35897255,-0.36572075,0.11586046,-0.27370644,-0.12648106,-0.30695438,0.45657825,1.2832417,1.6354523,2.3586907,2.4825587,2.4306521,0.87079144,3.353939,0.13113832,1.804419,1.1837125,0.5102401,0.4962201,-0.9184537,1.4821968,1.51228,0.42911148,0.8372674,-0.3751049,1.1055007,1.0891423,0.05064249,0.3474903,0.96312,0.31381893,0.31076145,1.6960559,0.7013807,-0.29431295,0.4159031,1.1298652,1.8232284,1.4531021,0.41226578,1.3538132,0.5713086,1.0144176,1.5106626,1.2427917,1.518157,1.392724,3.308906,2.0353522,1.5286975,-0.09290171,1.6374278
k5_cluster_3,plasma cell,k5_cluster_3,-2.1051507,-0.6450262,-0.8583102,-1.2917905,-0.3684187,-2.124951,-2.4529371,-1.9095054,-1.778058,-2.0046582,-0.43716192,-1.3332224,0.24354315,-0.6281638,-1.2669864,-1.725512,-1.7443261,-1.367384,-0.25759506,-1.5327868,-0.18255138,0.4142971,-1.8635526,-0.5509958,-1.717608,-0.6515193,-0.0086193085,-0.5608506,-0.9694691,0.37835646,-0.8604865,0.66631365,-0.71137524,-0.41207314,-1.4499121,-0.12577868,-0.16030407,0.24644661,0.23158121,0.03155899,0.26419783,1.0620141,0.82977295,0.23813915,-0.29088736,0.19051456,0.855402,0.049863815,-0.037176132,0.7117791,1.0655046,0.09952736,-0.02550745,0.008692741,0.44864273,0.6146145,0.8581872,-0.49318886,-0.43001175,0.20053291,0.14347553,-0.13122034,0.8885875,1.2409887,-1.4438238,-0.24580956,0.06917763,0.6970482,0.2513957,-0.5901766,0.7171192,-0.07730436,-0.034327507,0.9649167,-0.1448698,-0.5982275,0.2822361,-0.13204241,-0.19482756,0.095920086,-1.1444812,-0.10641289,0.88083744,1.3378887,2.1256423,2.9264674,1.6805034,3.1978264,2.2833524,-0.90606976,0.9342675,1.7174897,1.2997847,1.1151943,0.60767126,0.7033582,0.5439453,0.4716487,-0.15465212,0.47986794,1.0432715,-2.0856867,1.7033706,0.034739494,0.15102768,1.7137141,0.74616194,0.06586981,0.45574713,0.54637575,-0.27985954,0.47610807,1.4458752,-0.13582277,0.38265276,0.82519627,1.7807612,1.5041752,0.5125985,0.6153884,1.6624641,2.3560386,0.9159069,1.6369066,0.97712946,-0.027747154,1.6197343,1.6527467
k5_cluster_3,mature B cell,k5_cluster_3,-1.2383404,-2.0638466,-0.2635908,-3.0153694,0.29044628,-4.0918097,-2.1975222,-9.313799,-2.4660163,-3.268034,-2.3328485,-1.6315699,-2.1249576,-0.3390007,-1.9693727,-2.7533379,0.020904541,-0.09116173,-1.9147291,-1.8215833,-2.5961838,-1.7807312,-1.7573476,-4.4363313,-3.1989408,-4.569669,-1.3730516,-1.2196136,-3.1338186,-1.3665047,-0.2287612,0.6196699,1.0156898,-0.78559494,-3.2403255,-0.88409233,-0.46747017,-1.5136962,-1.0288882,1.1811547,-0.7245841,-0.75868225,0.6877961,-0.7794218,-0.9257846,-0.4559207,-0.4372697,-2.4617615,-1.211731,0.44500208,1.864902,-1.4046617,-1.2885103,0.26242876,0.6302819,-0.24818563,-1.9338403,-2.7061944,-1.0500245,0.14909744,-0.8336296,-0.44309425,0.6369281,2.526525,1.7564797,-0.21016407,1.3411131,0.5765128,1.7520404,0.40748549,-0.24651766,-0.6272402,-0.88273144,1.6586161,-0.5312891,-1.2798815,-2.9976072,-1.245245,-0.11050987,-2.6192074,0.1769476,0.09281111,-1.6233401,-1.65453,-0.019687653,1.7371984,0.6450205,1.1892028,0.6058769,1.7673092,0.1281743,2.988011,-0.11518288,-0.6451268,2.210186,1.8244295,0.92073345,-1.1759114,-0.92943764,-0.76657104,0.20767307,1.5344882,0.38090706,-1.4357414,-0.44224453,-2.7608953,0.8156042,-0.4521432,-4.774349,1.3333726,1.9033132,-1.0888147,1.5879755,0.021613598,0.0036139488,-0.81058884,2.6789837,2.5979075,2.3718157,-1.1574931,1.6071358,1.3417349,0.4699297,2.5022922,-0.83205986,-0.92535543,-1.7475095,1.9628105
k5_cluster_3,transitional stage B cell,k5_cluster_3,-1.7387366,-5.060752,0.4950676,0.3137169,-0.8181758,-1.9061055,-1.859972,-1.192944,-1.1749735,-3.580927,-2.2395062,0.36679363,-1.1842942,-1.3117495,-0.8377638,-1.5530696,-1.1775451,-0.04159832,-0.7452159,-1.586966,-2.5448117,1.9027572,-0.33853388,-3.6699014,-2.2274218,0.17808867,-1.0248556,-1.5166774,0.11878824,-1.4374461,-0.07247639,-0.27353382,1.3886633,-0.63996553,-0.40036106,-0.69691133,1.3835931,-1.1668472,0.82290983,1.0927615,-0.01153326,-3.408403,0.67648697,0.1821847,1.9731436,2.2341747,1.0751882,2.693594,0.4226656,0.73221016,1.400289,-0.3779459,-0.11811638,0.4968171,0.7489929,-0.32647085,-3.490986,0.15581179,-0.13048744,2.6482515,2.0397787,-0.23780203,-0.9662938,2.6542249,2.3058734,-0.4966674,0.76926994,-0.7920294,0.9748931,0.34916782,-0.030106544,0.22604227,-0.56749344,-0.41789436,-1.0925078,-0.68709373,-0.82239914,-0.6764555,-0.495646,-0.80310965,-1.3905163,0.7146721,2.2276735,0.17588902,1.4312997,2.0189972,1.0236907,3.6955395,-2.2816627,2.6995726,2.977405,2.2585921,0.010361671,1.2025967,1.9849281,2.1217585,-0.5347614,0.47917318,-0.260983,-0.06655884,0.36215067,2.0175705,0.09448099,-0.2630601,-0.043382645,0.07134962,0.7224374,0.121283054,1.0073309,0.6761317,-2.2581062,-0.5949688,1.006218,1.4610739,2.0589747,-0.3599105,2.3906784,-0.26017427,3.0539713,0.8979516,1.3446898,1.812613,-0.81032276,1.4347796,3.0934358,0.9041238,1.4201913,1.5203457
k5_cluster_3,memory B cell,k5_cluster_3,-5.4010296,-1.5537043,0.41076946,-2.659531,-1.0064812,-3.115316,-2.0716915,-1.9443231,-1.4818382,-2.9228382,-1.9811945,-0.3157339,-0.48353863,-0.7666173,-3.0319123,-1.6679792,-3.7706642,-0.6185465,-0.6095004,-2.2568088,-1.5986986,-0.74646425,-0.7721424,-0.9912858,-1.5603833,-0.078854084,-1.3238664,-1.2916279,-1.2506247,-0.5143366,-3.3004313,0.21459055,1.5373831,-0.76042175,-0.32935,-1.2177749,1.3256373,-2.270492,-0.2829423,-0.98330116,0.120871544,-0.19905472,0.5186753,0.21796036,-1.6182146,0.9316778,1.1075668,1.1444087,-0.8473048,1.373394,2.3428607,-1.0050521,-0.20418215,0.89972496,0.92941236,-0.2883258,-0.67445374,-0.5174818,-0.35198402,0.20922232,1.2516375,-0.08849716,-1.6926761,-0.051496983,1.2702098,-2.204165,1.4812279,-0.9533677,-0.05837536,-1.2691374,0.4250207,-0.87758255,-0.19120169,0.5472932,0.5306883,-1.6883512,0.17269468,-0.7784028,0.65438557,-0.9176221,-1.2961674,-0.98176956,-2.9035635,0.49480438,0.64043236,2.1375103,1.5691576,2.1677856,-1.5676074,2.4176617,-0.13368225,1.7140098,0.14673233,-1.6298661,0.18048954,1.621583,-0.4974599,0.68220186,0.22495317,-0.71698,-0.3720441,-0.01308012,1.5016446,-0.24608564,-1.2217789,-0.43376875,0.25823164,-0.58055353,0.46082878,-0.17594385,-1.1205053,-0.16239119,0.8068886,1.60531,0.8924608,-2.8055205,1.5271606,0.19297361,0.57071686,0.64020777,1.1979623,0.78632593,0.8501344,3.0548387,1.5757785,0.21983194,1.6665754,1.6665058
k5_cluster_3,naive B cell,k5_cluster_3,-2.8132653,-2.6089873,0.7134676,-2.2010574,-0.81739855,-2.3397818,-2.4766102,-1.0436554,-1.6266727,-3.9790974,-9.581508,-2.0717053,-0.22972012,-2.4138374,-1.6808887,-1.6311064,-1.9767346,0.36053467,-0.96128273,-2.0133638,-2.311185,-2.0592847,-0.93183994,-0.78651476,-1.9012113,-0.12358427,-0.13518047,-1.0325794,-0.4128232,-0.7717643,-1.1972928,-0.14845371,0.2274828,0.2955227,-0.3013997,-1.410233,-1.4718213,-0.5779748,-1.3465338,-1.6456497,0.062482357,-0.44519424,1.1735797,0.9194331,0.8510442,0.3583002,0.9012861,-1.8303127,-0.28046608,0.33209038,1.0493369,0.0011458397,0.22282314,1.169651,0.8819618,0.11278248,-1.0233507,-0.16513395,-0.10687494,0.34486008,1.8213768,0.3831849,-1.0174556,1.4010038,2.3236032,-0.55113363,1.4439363,-1.162416,0.119360924,0.35294676,0.9757242,-1.306654,-0.2666874,0.84972143,0.48225737,-1.0957718,-1.6229043,-0.54484844,-0.8692932,-0.5960684,-0.5956807,0.11122465,0.37380457,0.47963285,0.38930368,1.9485579,0.42597008,3.2181711,-0.6201029,1.1450701,0.122410774,0.49686575,-0.07929993,1.0309229,0.8402324,0.05505991,-0.38319492,0.5952301,0.43234825,0.86095905,0.6199684,0.7114525,-0.08845329,-0.04212761,-1.1004367,0.04377365,-0.46065187,0.03905964,1.2837176,-0.09595871,0.65383005,-0.06919527,1.7870827,1.8090816,1.6195416,0.9692879,-0.04472828,-0.3665862,-1.0857987,0.86340904,0.019410133,0.8697114,0.38275814,2.830915,1.7278728,0.5798178,-0.744596,0.2735281
k5_cluster_3,immature B cell,k5_cluster_3,-3.1442761,-2.0369515,-0.8610525,-2.2260756,-3.5704756,-2.6673512,-2.620926,-0.8004565,-2.7993932,-2.4853654,-2.2992992,-1.8992338,-1.3306603,-8.660413,-2.308538,-1.829215,-2.2665153,-1.1575303,-2.3954453,-2.268674,-2.3268714,-2.4997754,-5.0239515,-1.5732751,-0.7400298,-0.68051004,-0.55530787,-2.0941343,-0.5507431,-2.1846075,1.0849867,-1.7602148,1.1767311,0.66159344,-0.6952882,-0.44748068,-0.46159744,-0.73674107,-1.978826,-1.6649315,-1.1949911,-0.83345795,1.2775846,0.2566719,-0.082007885,-0.43027973,-1.2257128,-2.0376005,-0.20062828,0.6984043,-0.69496775,-3.4852045,0.2426467,0.7485609,-0.25290632,-0.42145348,-1.5650659,-1.0924149,-0.64038086,-1.5674062,0.5593734,1.4063039,-0.97741795,-0.8279376,1.7525535,-0.2994547,0.2448206,0.25738335,0.06308317,-1.6008902,1.0655203,-2.5418668,-0.9806032,-0.7233963,-1.06007,-0.47864008,-1.38451,-1.0108366,-1.5836878,0.48655748,-0.09472704,-0.64003754,1.5392351,0.22459078,2.658814,-3.5369356,-0.33430386,1.9791021,-0.047700882,0.26543283,-0.28331137,-0.30256462,-0.17750645,-3.266876,-0.84955263,-0.7834358,0.0040888786,-0.40579224,0.17783356,0.7365155,-0.53744936,-1.8611641,-1.3381801,-1.2025166,-0.54008913,-0.3642702,-1.136982,1.2032142,1.5297723,-0.020256996,0.29422998,1.1848478,0.81347847,0.21390104,0.68126297,0.42651463,-3.4974146,1.332202,-0.3442049,0.9632716,-0.6741986,1.2297368,0.56877375,2.3500047,1.0396729,0.75562954,-0.41561365,-0.12095022
k5_cluster_3,erythroblast,k5_cluster_3,-0.82083035,-1.9598117,-0.4497261,-0.32114506,-0.83533525,-0.7650833,-5.358019,-2.6909041,-2.6255693,-0.02664566,-1.2579899,-1.7414231,-1.0439239,-0.94305086,-2.3259716,-2.3188667,-1.6109362,-2.1466227,-1.9208503,-0.5516119,-2.9541054,-1.0934062,-1.7470937,0.6439066,0.65108776,0.99103117,-1.4377489,-1.363904,-3.323761,-2.116807,-1.1543307,-1.0944414,0.24462318,-1.5587893,-0.506475,0.8863983,-1.4976635,0.35241508,-1.0887852,0.20534086,2.0502014,1.2005134,0.36255026,-2.0598736,-2.1098328,1.2462311,-1.3891044,-1.194572,1.1526842,-0.32664633,-1.2777748,-2.5835567,-0.14296865,0.92947245,-0.0501256,-1.0890326,0.090667725,-0.20445728,-1.6398935,-0.24682713,-0.6699128,-0.48976612,-3.264834,-2.194004,1.818603,0.64668846,-0.69405746,0.4968729,1.2201514,0.029594898,-0.7645092,0.0019865036,0.2812662,-0.8223777,-0.99820566,-1.3182645,-0.7230396,-1.015841,-0.5931206,-0.31224918,0.6191993,-3.7948399,-2.060154,0.15375471,0.5479708,-0.15726948,2.2275581,1.5795155,0.93222237,0.24052858,0.11814165,-1.1077075,0.37714386,0.02347517,0.08407211,-0.7252865,-0.64522743,-0.1851511,0.74012136,-0.4902811,-0.29052448,-0.4622426,-0.1365161,1.2009706,-1.4618945,-0.67549324,1.723093,0.82241344,-0.016575336,-0.71259356,-1.6206503,-0.45002985,0.76464653,1.2540188,1.904449,1.3210068,-0.7527189,0.46823788,0.9649539,2.5451922,1.7133465,2.7775655,2.303102,0.014336586,-1.0020275,-0.2694683,1.4557943,0.07841301
